Accident_ID,Date,Time,City,Latitude,Longitude,Weather,Road_Type,Light_Condition,Vehicle_Type,Speed_Limit,Traffic_Density,Road_Condition,Driver_Age,Driver_Experience,Seatbelt_or_Helmet,Traffic_Violation,Near_School,Near_Hospital,Emergency_Response_Time,Accident_Hotspot,Severity,Injuries,Fatalities
PK-ACC-000141,2024-04-05,11:11,Lodhran,29.49802996573118,71.55772744928323,Clear,Motorway,Daylight,Car,40,Medium,Dry,54,20,No,Yes,No,No,8,No,Low,2,0
PK-ACC-000142,2024-11-21,09:26,Bahawalnagar,30.11263251338306,73.23783901797663,Clear,Urban Road,Dusk,Motorcycle,60,Medium,Wet,54,33,No,Yes,No,No,24,No,High,5,1
PK-ACC-000143,2024-07-28,12:43,Chishtian,29.671734273314286,72.75695471378202,Clear,Highway,Daylight,Motorcycle,120,Medium,Dry,50,2,No,Yes,Yes,No,16,No,High,3,3
PK-ACC-000144,2023-08-29,18:48,Kohat,33.55807203492838,71.50273373307029,Clear,Urban Road,Daylight,Bus,40,High,Dry,58,35,No,No,No,No,13,No,Low,0,0
PK-ACC-000145,2024-07-17,15:16,Mingora,34.8001558073907,72.32325407873898,Clear,Highway,Daylight,Motorcycle,40,High,Dry,67,47,Yes,No,No,No,16,Yes,Low,0,0
PK-ACC-000146,2023-04-06,05:22,Jacobabad,28.294815389007113,68.43413428937123,Fog,Highway,Night,Car,60,Medium,Dry,19,1,No,Yes,No,No,13,No,High,5,1
PK-ACC-000147,2024-04-29,17:42,Mingora,34.74999337426584,72.38610559906815,Storm,Urban Road,Daylight,Motorcycle,60,High,Dry,29,3,Yes,Yes,No,No,53,No,Medium,2,0
PK-ACC-000148,2024-02-11,11:48,Wazirabad,32.5293414944309,74.33037987120882,Clear,Urban Road,Daylight,Motorcycle,40,Low,Dry,60,33,No,Yes,Yes,No,17,No,Low,0,0
PK-ACC-000149,2023-08-19,01:44,Chaman,30.91195636591349,66.43639910385896,Clear,Motorway,Dusk,Motorcycle,60,Low,Wet,59,1,No,No,No,No,13,No,Medium,1,0
PK-ACC-000150,2024-10-16,18:50,Jand,33.412418556507795,71.91211174162733,Fog,Motorway,Night,Motorcycle,60,High,Dry,46,2,Yes,No,No,No,20,Yes,Medium,1,0
PK-ACC-000151,2023-06-20,23:03,Sangla Hill,31.62255226901074,73.66970446944146,Clear,Rural Road,Night,Truck,60,Low,Dry,36,15,No,Yes,No,Yes,25,No,Medium,2,1
PK-ACC-000152,2024-06-24,00:33,Shah Kot,31.644202547533304,73.84463803814788,Clear,Highway,Daylight,Motorcycle,100,Medium,Wet,60,5,No,Yes,No,No,39,Yes,High,3,2
PK-ACC-000153,2023-02-05,17:43,Dunyapur,29.77020532508668,71.85759489676813,Clear,Rural Road,Dusk,Van,120,High,Wet,37,0,No,Yes,No,No,11,No,High,4,1
PK-ACC-000154,2024-06-08,08:36,Nawabshah,26.24855870180009,68.4321561987008,Rain,Highway,Daylight,Car,100,Medium,Under Construction,35,17,No,No,Yes,No,15,Yes,High,2,0
PK-ACC-000155,2023-06-09,15:35,Jahanian,30.335947063222125,71.99327707478726,Rain,Urban Road,Dawn,Van,120,Medium,Dry,25,4,No,No,No,No,12,No,High,2,0
PK-ACC-000156,2024-11-29,19:02,Khanewal,30.475430049394326,72.03367468320343,Clear,Highway,Daylight,Car,60,High,Wet,28,7,No,Yes,No,No,28,No,Medium,2,0
PK-ACC-000157,2023-08-31,17:39,Chishtian,29.662665871683657,72.84762784634674,Clear,Urban Road,Daylight,Truck,100,Medium,Dry,53,22,No,No,Yes,No,22,No,Medium,1,0
PK-ACC-000158,2023-03-27,21:24,Dera Murad Jamali,28.534389752375606,68.17918350338223,Rain,Urban Road,Daylight,Motorcycle,80,Medium,Dry,58,32,No,No,No,No,14,No,Medium,1,0
PK-ACC-000159,2024-07-31,01:43,Murree,33.90795415524463,73.39972022059992,Clear,Urban Road,Dawn,Motorcycle,60,High,Dry,39,0,No,No,No,No,17,No,Low,0,0
PK-ACC-000160,2024-11-12,00:23,Nankana Sahib,31.38775298452528,73.81730794190116,Rain,Highway,Night,Car,60,Low,Dry,68,29,Yes,No,No,No,38,No,Low,1,0
PK-ACC-000161,2024-07-10,23:52,Chishtian,29.847757718398174,72.97094912014848,Clear,Highway,Dawn,Motorcycle,80,Medium,Dry,36,4,No,Yes,No,No,47,No,High,2,1
PK-ACC-000162,2024-07-27,17:41,Jhang,31.388396229832026,72.55963927495411,Clear,Highway,Daylight,Car,60,High,Dry,47,26,Yes,No,No,No,11,Yes,Low,0,0
PK-ACC-000163,2024-10-07,20:39,Shah Kot,31.567032926328828,73.68702325219387,Clear,Urban Road,Daylight,Car,60,Medium,Dry,42,4,No,No,No,No,5,No,Low,0,0
PK-ACC-000164,2023-01-28,03:49,Mirpur Khas,25.48648263176625,69.01797428301572,Clear,Highway,Night,Motorcycle,40,Medium,Wet,69,12,No,Yes,No,No,14,No,High,4,1
PK-ACC-000165,2024-09-11,02:34,Liaqatpur,28.69211342632155,70.89483818918669,Clear,Urban Road,Daylight,Car,40,Medium,Dry,20,1,No,No,No,No,18,No,Low,1,0
PK-ACC-000166,2024-07-09,11:50,Zhob,31.314726670244607,69.46130679515987,Clear,Urban Road,Night,Motorcycle,40,Medium,Dry,32,4,Yes,Yes,No,No,16,Yes,Medium,2,0
PK-ACC-000167,2023-12-06,16:22,Wazirabad,32.544802714609496,74.19153233052496,Clear,Urban Road,Dawn,Car,120,Low,Under Construction,25,5,No,No,No,Yes,24,No,High,6,0
PK-ACC-000168,2023-11-27,16:21,Dera Ismail Khan,31.783602776545724,70.90614539709107,Clear,Rural Road,Night,Car,40,Low,Dry,40,2,Yes,Yes,No,No,15,No,Low,2,0
PK-ACC-000169,2024-10-01,03:06,Nawabshah,26.253308929305646,68.38921065633004,Clear,Highway,Daylight,Van,100,Medium,Dry,24,6,No,No,No,No,17,No,Medium,2,0
PK-ACC-000170,2024-05-20,22:30,Pindi Gheb,33.096750028984104,72.24312043780334,Rain,Rural Road,Daylight,Truck,40,Low,Dry,55,12,No,No,No,No,24,No,Low,1,0
PK-ACC-000171,2023-12-14,06:21,Mian Channu,30.510144308082573,72.37624894481719,Clear,Urban Road,Daylight,Motorcycle,80,Medium,Dry,26,3,No,Yes,No,No,20,No,Medium,1,0
PK-ACC-000172,2024-04-17,06:39,Dera Murad Jamali,28.524571464786852,68.21794884665375,Clear,Motorway,Daylight,Car,60,Medium,Dry,18,0,No,No,No,No,7,No,Low,0,0
PK-ACC-000173,2023-08-19,18:52,Faisalabad Sadar,31.355350024885563,73.23726228420296,Clear,Highway,Daylight,Motorcycle,40,Medium,Dry,25,6,Yes,No,No,No,9,No,Low,0,0
PK-ACC-000174,2023-07-09,08:55,Faisalabad City,31.48165875237626,73.11191222645915,Rain,Urban Road,Daylight,Car,80,High,Dry,66,8,No,No,No,No,7,No,Low,0,0
PK-ACC-000175,2023-08-13,21:08,Rahim Yar Khan,28.411707863639943,70.40165386790657,Clear,Motorway,Daylight,Motorcycle,40,Medium,Dry,61,30,No,No,No,Yes,32,No,Medium,3,0
PK-ACC-000176,2024-01-20,13:57,Khairpur,27.52493931758739,68.78870039115299,Clear,Motorway,Daylight,Car,120,Medium,Under Construction,58,27,No,No,Yes,No,17,No,High,4,0
PK-ACC-000177,2024-01-12,20:17,Hasan Abdal,33.844613718256184,72.82142899567907,Clear,Urban Road,Night,Car,60,Low,Dry,40,22,Yes,No,No,No,26,No,Low,0,0
PK-ACC-000178,2023-10-10,08:29,Wazirabad,32.41720304343825,74.35196023507217,Clear,Urban Road,Night,Car,40,Low,Dry,19,1,Yes,No,No,No,22,No,Low,0,0
PK-ACC-000179,2024-09-24,04:31,Lodhran,29.70849930472009,71.86599212435776,Clear,Rural Road,Daylight,Car,40,Low,Wet,60,17,Yes,Yes,No,No,23,No,Low,2,0
PK-ACC-000180,2024-09-19,07:23,Hyderabad,25.431117774354842,68.34980065143196,Clear,Urban Road,Daylight,Car,40,Medium,Dry,46,24,No,No,No,No,14,No,Low,2,0
PK-ACC-000181,2023-09-16,03:51,Jahanian,30.258530748062537,72.03833572521985,Clear,Highway,Night,Car,60,Low,Dry,31,0,No,Yes,No,No,14,No,Medium,1,0
PK-ACC-000182,2023-12-25,13:16,Muzaffargarh,29.931748725067,71.05063003516382,Clear,Urban Road,Daylight,Truck,60,Medium,Dry,49,15,Yes,No,No,No,14,Yes,Low,0,0
PK-ACC-000183,2024-12-10,20:47,Lahore Cantt,31.45953500098488,74.43775157651363,Rain,Urban Road,Night,Car,60,Low,Wet,19,1,Yes,Yes,No,No,21,No,Medium,3,0
PK-ACC-000184,2024-03-31,08:59,Multan Saddar,30.277966187889497,71.43639232130458,Clear,Highway,Dawn,Car,100,Low,Dry,31,6,No,Yes,No,No,9,No,Medium,2,0
PK-ACC-000185,2024-02-15,04:04,Hyderabad,25.341095072020668,68.31391849850728,Clear,Highway,Daylight,Motorcycle,100,High,Dry,44,7,No,No,No,No,15,No,Medium,2,0
PK-ACC-000186,2024-10-10,05:37,Sukkur,27.657593783539618,68.86500413805857,Clear,Urban Road,Daylight,Motorcycle,40,Medium,Dry,39,0,Yes,No,No,No,14,No,Low,0,0
PK-ACC-000187,2023-11-14,07:47,D.G Khan (Tribal Area),30.46840956082918,69.93507477370238,Clear,Urban Road,Daylight,Motorcycle,80,Medium,Dry,57,6,No,Yes,No,Yes,19,Yes,Medium,2,0
PK-ACC-000188,2024-11-07,13:32,Naushera,32.606828753165246,72.23597021895277,Fog,Highway,Daylight,Motorcycle,100,High,Dry,37,12,Yes,Yes,No,Yes,11,Yes,High,5,1
PK-ACC-000189,2023-08-13,15:14,Jhang,31.44665704393274,72.35864141373624,Fog,Highway,Daylight,Car,120,High,Dry,42,15,No,No,No,No,15,No,High,3,1
PK-ACC-000190,2023-08-22,04:08,Mian Channu,30.390322683529398,72.28947386597793,Clear,Urban Road,Daylight,Car,100,Medium,Under Construction,62,0,No,No,No,No,9,No,Medium,3,0
PK-ACC-000191,2024-11-14,02:30,Mian Channu,30.54849811283296,72.20371792670772,Clear,Motorway,Daylight,Motorcycle,60,Medium,Wet,52,34,No,Yes,No,No,13,No,High,3,1
PK-ACC-000192,2024-10-25,06:06,Hazro,33.941219080517826,72.43005511847717,Clear,Motorway,Night,Motorcycle,80,Medium,Wet,32,0,No,No,No,No,5,No,High,4,1
PK-ACC-000193,2024-01-09,15:59,Abbottabad,34.13672108929191,73.2767000594769,Clear,Highway,Dawn,Car,40,Medium,Dry,28,5,No,No,No,Yes,19,Yes,Low,0,0
PK-ACC-000194,2024-11-02,02:14,Lahore City,31.507710895914833,74.26536640987831,Clear,Highway,Night,Motorcycle,80,Medium,Dry,31,2,Yes,No,Yes,No,6,Yes,Medium,1,0
PK-ACC-000195,2024-08-30,06:34,Gwadar,25.109634874521205,62.31519499026343,Clear,Urban Road,Daylight,Motorcycle,40,High,Dry,60,2,No,Yes,No,No,12,No,Low,0,0
PK-ACC-000196,2024-04-16,15:30,Taxila,33.7828517822094,72.86870143035026,Clear,Urban Road,Daylight,Truck,60,High,Dry,57,33,No,No,No,No,8,No,Low,1,0
PK-ACC-000197,2023-08-21,05:07,Khuzdar,27.79490530544665,66.60631104722358,Clear,Urban Road,Daylight,Motorcycle,40,High,Under Construction,51,31,No,No,No,No,24,Yes,Low,0,0
PK-ACC-000198,2024-11-22,15:55,Turbat,25.980258595074257,63.08223420572166,Clear,Rural Road,Night,Car,60,Medium,Dry,34,3,Yes,No,Yes,No,30,No,Low,0,0
PK-ACC-000199,2023-04-23,05:15,Hasan Abdal,33.87655781571818,72.76877199654668,Clear,Urban Road,Daylight,Truck,60,High,Wet,67,27,Yes,Yes,No,No,12,Yes,Medium,3,0
PK-ACC-000200,2024-05-11,01:00,Kahror Pacca,29.51604068612302,72.02208852108777,Rain,Rural Road,Dusk,Car,100,High,Wet,21,3,Yes,Yes,No,No,30,Yes,High,4,1
PK-ACC-000201,2024-03-17,18:13,Kamoke,31.992248844768447,74.25210587314717,Rain,Rural Road,Daylight,Motorcycle,120,High,Wet,24,0,Yes,Yes,Yes,No,58,No,High,4,2
PK-ACC-000202,2024-07-17,18:22,Kabirwala,30.45728937091444,71.82276162723153,Clear,Rural Road,Daylight,Motorcycle,60,Medium,Dry,30,7,No,No,No,No,84,No,Medium,1,0
PK-ACC-000203,2023-09-25,03:33,Jaranwala,31.372594047225412,73.65981891634397,Clear,Rural Road,Daylight,Motorcycle,100,Low,Wet,48,2,Yes,Yes,No,No,7,No,Medium,3,0
PK-ACC-000204,2024-05-24,01:11,Hasan Abdal,33.84916475833569,72.70430150321873,Clear,Urban Road,Daylight,Bus,60,Medium,Under Construction,36,17,No,Yes,No,No,14,Yes,High,2,3
PK-ACC-000205,2024-01-21,22:55,Naushera,32.654331973702135,72.1197169651487,Clear,Rural Road,Daylight,Bus,120,Low,Dry,64,45,Yes,No,No,No,8,No,Medium,2,0
PK-ACC-000206,2024-01-22,10:52,Khairpur,27.554686187295342,68.75845458233002,Clear,Urban Road,Dusk,Motorcycle,100,Medium,Dry,49,10,Yes,Yes,No,No,58,Yes,High,3,2
PK-ACC-000207,2023-04-23,17:31,Khuzdar,27.766350321480658,66.60596185417889,Clear,Highway,Night,Motorcycle,40,Low,Dry,64,16,No,Yes,No,No,41,No,High,2,2
PK-ACC-000208,2024-09-04,18:16,Nankana Sahib,31.410737179484375,73.83019239028721,Clear,Urban Road,Daylight,Bus,40,Medium,Dry,41,8,No,No,No,No,19,No,Low,2,0
PK-ACC-000209,2024-09-16,03:54,Bahawalpur,29.53187275997887,71.83963265544071,Clear,Rural Road,Daylight,Motorcycle,40,Medium,Under Construction,56,31,No,Yes,No,No,17,No,Medium,1,0
PK-ACC-000210,2023-03-22,11:56,Dunyapur,29.737662103782693,71.77301659844889,Clear,Highway,Daylight,Motorcycle,60,Low,Under Construction,32,0,Yes,Yes,Yes,No,20,No,Medium,3,0
PK-ACC-000211,2024-11-29,02:15,Larkana,27.579280595718867,68.20177857714641,Fog,Urban Road,Night,Truck,60,High,Dry,34,2,No,No,No,No,15,No,Medium,1,0
PK-ACC-000212,2023-04-23,03:27,Kahror Pacca,29.472639396850035,71.91502572687963,Rain,Rural Road,Daylight,Van,80,Medium,Wet,40,21,No,No,No,No,20,No,Medium,2,0
PK-ACC-000213,2023-01-02,05:32,Kot Chatta,29.919093505527425,70.81129255692383,Clear,Urban Road,Night,Van,40,High,Dry,54,17,Yes,Yes,No,No,18,No,Low,0,0
PK-ACC-000214,2024-10-03,04:09,Jacobabad,28.308977289745666,68.43444877657373,Clear,Highway,Daylight,Truck,60,Low,Dry,65,41,No,No,No,No,14,No,Low,0,0
PK-ACC-000215,2023-08-08,13:04,Mardan,34.24473070524716,72.10605548868813,Clear,Highway,Daylight,Motorcycle,80,Low,Dry,60,8,Yes,No,No,No,10,Yes,Low,0,0
PK-ACC-000216,2024-07-19,09:24,Shikarpur,27.94803317649367,68.66464225268062,Fog,Urban Road,Daylight,Car,40,Medium,Dry,49,5,No,No,No,No,22,No,Low,0,0
PK-ACC-000217,2023-08-13,08:44,Shah Kot,31.51361412768968,73.79325108744857,Storm,Rural Road,Daylight,Motorcycle,100,Low,Dry,40,20,No,No,No,No,33,No,High,3,1
PK-ACC-000218,2024-01-20,16:50,Kotli Sattian,33.71030924894438,73.54635331783764,Clear,Highway,Dusk,Motorcycle,60,Medium,Dry,44,21,Yes,Yes,No,No,19,Yes,Medium,2,0
PK-ACC-000219,2024-02-07,19:59,Karachi,24.97877377137517,66.72871718303253,Rain,Highway,Daylight,Motorcycle,60,Low,Wet,58,8,No,Yes,No,No,22,No,High,4,2
PK-ACC-000220,2024-09-29,00:08,Khuzdar,27.831337313180025,66.58956208537546,Rain,Highway,Daylight,Truck,40,High,Wet,54,30,No,No,No,No,14,No,Medium,2,0
PK-ACC-000221,2023-05-10,17:30,Jaranwala,31.293763686312936,73.43874361022564,Clear,Rural Road,Daylight,Car,100,High,Dry,45,10,No,No,Yes,No,27,No,Low,0,0
PK-ACC-000222,2023-02-22,04:45,Liaqatpur,28.925287111189707,70.95564385718183,Clear,Highway,Night,Motorcycle,40,High,Dry,63,16,No,No,No,No,13,No,Medium,1,0
PK-ACC-000223,2024-11-14,18:46,Piplan,32.53518211095983,71.46599523458798,Clear,Rural Road,Daylight,Motorcycle,40,Medium,Wet,64,36,No,No,Yes,No,15,No,Low,1,0
PK-ACC-000224,2024-12-30,03:30,Gujranwala,32.230061264733585,74.24503846135465,Clear,Motorway,Daylight,Van,100,Medium,Under Construction,20,2,No,Yes,No,No,9,Yes,High,3,0
PK-ACC-000225,2024-11-02,03:58,Dera Murad Jamali,28.559655211712084,68.18411113940506,Clear,Highway,Daylight,Motorcycle,40,Medium,Dry,62,36,No,No,No,No,18,No,Low,0,0
PK-ACC-000226,2024-12-10,17:58,Mardan,34.17418821999696,72.09567430981731,Rain,Motorway,Night,Car,100,High,Dry,43,1,No,Yes,No,No,15,No,High,4,0
PK-ACC-000227,2024-02-20,17:39,Jhang,31.164815633849713,71.97338439620391,Storm,Urban Road,Daylight,Car,120,Low,Dry,54,27,Yes,No,No,No,20,No,Medium,1,0
PK-ACC-000228,2023-09-04,01:47,Mardan,34.2381528634525,72.08740473124949,Clear,Motorway,Night,Motorcycle,60,Medium,Dry,55,5,No,Yes,No,No,23,No,High,3,3
PK-ACC-000229,2024-03-14,13:25,Nowshera Virkan,31.965053842226016,74.0694088934944,Clear,Motorway,Daylight,Motorcycle,40,Medium,Dry,19,0,No,No,No,No,13,No,Low,0,0
PK-ACC-000230,2023-07-22,22:32,Jhang,31.02212124217977,72.56887855422906,Rain,Urban Road,Dawn,Bus,120,Medium,Dry,40,7,No,No,No,No,16,No,High,3,1
PK-ACC-000231,2023-07-03,16:41,Quetta,30.172961345804744,66.97886793533479,Fog,Highway,Night,Motorcycle,60,Medium,Dry,48,12,No,No,No,No,24,Yes,High,3,1
PK-ACC-000232,2023-05-03,15:34,Gwadar,25.17573348727173,62.35229798214787,Clear,Highway,Daylight,Car,120,Medium,Dry,23,4,No,No,No,No,21,No,Medium,2,0
PK-ACC-000233,2024-02-05,18:42,Kohat,33.57552690658076,71.47446573743728,Clear,Rural Road,Dusk,Motorcycle,80,Medium,Dry,34,8,Yes,Yes,Yes,No,26,No,Medium,1,0
PK-ACC-000234,2023-10-21,14:49,Dera Murad Jamali,28.528302130754273,68.17009613454576,Clear,Motorway,Daylight,Van,120,High,Wet,24,1,No,Yes,No,No,20,No,High,2,0
PK-ACC-000235,2023-10-07,19:50,Haroonabad,29.639333703554723,72.94511173695909,Clear,Urban Road,Dawn,Van,100,Low,Wet,65,13,No,Yes,No,No,9,Yes,High,2,2
PK-ACC-000236,2024-09-01,06:05,Nankana Sahib,31.497591358944156,73.86298651011492,Fog,Highway,Night,Motorcycle,100,Medium,Under Construction,34,14,Yes,Yes,No,No,43,Yes,High,3,1
PK-ACC-000237,2023-07-17,08:12,Lodhran,29.533413498209452,71.87184339502241,Clear,Highway,Daylight,Motorcycle,40,Low,Dry,45,1,Yes,No,No,No,27,No,Low,1,0
PK-ACC-000238,2024-05-25,07:17,Kahuta,33.66404928026834,73.59017929321382,Clear,Urban Road,Dawn,Truck,80,Medium,Dry,35,17,No,No,No,No,13,No,Medium,1,0
PK-ACC-000239,2023-05-24,02:00,Kahuta,33.49391706808987,73.36960724788891,Clear,Urban Road,Night,Motorcycle,60,Medium,Wet,24,4,Yes,Yes,No,No,29,No,Medium,4,0
PK-ACC-000240,2024-08-31,23:49,Kotli Sattian,33.618742858136535,73.57545530562889,Clear,Motorway,Daylight,Van,60,Medium,Dry,39,3,No,Yes,No,No,25,No,Medium,2,0
PK-ACC-000241,2023-07-20,03:49,Kasur,31.135265400242115,74.37481305758877,Rain,Urban Road,Daylight,Truck,40,High,Dry,57,17,Yes,No,No,No,10,No,Low,1,0
PK-ACC-000242,2023-05-04,15:17,Jand,33.19951168307806,72.15974591289074,Fog,Highway,Night,Truck,40,High,Dry,20,0,Yes,No,No,No,22,No,Medium,1,0
PK-ACC-000243,2023-07-06,02:45,Khanewal,30.408037989538908,72.02036893605133,Rain,Highway,Daylight,Car,60,High,Dry,66,44,No,Yes,Yes,No,24,Yes,Medium,2,0
PK-ACC-000244,2023-11-22,09:36,Nawabshah,26.236048136065307,68.4321174489776,Clear,Highway,Dusk,Car,40,Medium,Dry,50,3,No,No,No,No,20,No,Low,0,0
PK-ACC-000245,2024-04-08,07:57,Naushera,32.50649487636579,72.06926311736508,Fog,Highway,Night,Motorcycle,60,High,Dry,19,0,No,Yes,No,No,6,No,High,5,2
PK-ACC-000246,2023-12-15,17:28,Muzaffargarh,29.87501504462327,71.13341972279677,Rain,Highway,Night,Van,120,Low,Wet,28,9,No,Yes,No,No,21,No,High,3,2
PK-ACC-000247,2024-10-21,04:26,Hub,25.05869221787651,66.86093450933521,Clear,Rural Road,Daylight,Car,60,High,Dry,56,26,Yes,No,No,No,56,Yes,Low,0,0
PK-ACC-000248,2024-02-07,11:28,Mirpur Khas,25.52464874730228,68.99780007467086,Clear,Urban Road,Daylight,Motorcycle,100,High,Wet,19,0,Yes,Yes,No,No,15,No,High,4,1
PK-ACC-000249,2023-12-12,03:11,Khuzdar,27.8265582906333,66.57239008417714,Clear,Urban Road,Dawn,Van,40,Medium,Wet,65,23,No,No,No,No,14,Yes,Low,0,0
PK-ACC-000250,2024-05-25,12:13,Hafizabad,31.96783724199566,73.75235351787552,Clear,Urban Road,Dusk,Bus,80,Medium,Dry,67,49,No,No,No,No,17,No,Medium,2,0
PK-ACC-000251,2023-05-27,13:50,Shah Kot,31.59584101772664,73.71011164888775,Clear,Urban Road,Daylight,Van,40,High,Dry,69,8,No,No,No,No,11,Yes,Low,0,0
PK-ACC-000252,2023-05-28,09:21,Kot Chatta,29.7492154201802,70.53313374736526,Clear,Rural Road,Daylight,Motorcycle,40,Low,Dry,50,22,Yes,No,Yes,No,15,No,Low,1,0
PK-ACC-000253,2024-12-11,08:23,Lahore City,31.5198291146164,74.38888275973204,Clear,Urban Road,Daylight,Motorcycle,100,High,Dry,23,5,No,Yes,No,Yes,19,No,Medium,2,0
PK-ACC-000254,2024-05-03,17:16,Kamoke,31.98495982088571,74.09842893562767,Clear,Highway,Daylight,Motorcycle,40,Low,Dry,63,26,Yes,No,No,No,56,No,Low,0,0
PK-ACC-000255,2024-10-01,23:04,Nankana Sahib,31.61268631596217,73.54630164549123,Clear,Highway,Night,Car,80,High,Dry,62,27,Yes,Yes,No,No,9,No,Medium,3,0
PK-ACC-000256,2024-07-04,01:41,Rahim Yar Khan,28.355322600707815,70.47279239620875,Clear,Highway,Daylight,Car,80,Low,Dry,29,2,No,Yes,No,No,27,No,Medium,1,0
PK-ACC-000257,2023-12-04,00:26,Summundri,31.00802660327315,72.83010405238876,Clear,Highway,Night,Car,40,Medium,Under Construction,54,5,No,Yes,Yes,No,22,Yes,High,3,1
PK-ACC-000258,2024-10-02,07:07,Nowshera,33.98691699565335,71.9238882994356,Storm,Urban Road,Daylight,Motorcycle,60,High,Dry,34,6,Yes,Yes,No,Yes,14,No,Medium,2,1
PK-ACC-000259,2024-04-17,05:52,D.G Khan (Tribal Area),30.23987698356717,70.11898207947672,Clear,Highway,Night,Motorcycle,60,Medium,Dry,62,23,No,Yes,No,No,10,Yes,High,5,1
PK-ACC-000260,2023-05-31,04:53,Leiah (Layyah),30.778413981606644,70.84839590513542,Clear,Highway,Daylight,Motorcycle,80,Medium,Dry,23,2,No,Yes,No,No,10,No,Medium,1,0
PK-ACC-000261,2024-02-19,20:17,Jaranwala,31.225676603226496,73.42445273720304,Clear,Highway,Night,Car,80,High,Dry,56,34,Yes,No,No,No,17,No,Low,0,0
PK-ACC-000262,2023-10-25,06:35,Tandlian Wala,31.097037484159646,73.28841426856276,Clear,Rural Road,Night,Van,80,Medium,Dry,63,38,Yes,No,Yes,No,26,No,Low,1,0
PK-ACC-000263,2024-09-02,22:32,Mianwali,32.70307081651569,71.52039057411154,Clear,Urban Road,Dawn,Truck,60,Medium,Wet,34,8,Yes,No,No,No,9,No,Low,0,0
PK-ACC-000264,2023-09-20,21:33,Kahuta,33.535098718506916,73.58365125080783,Rain,Urban Road,Daylight,Truck,40,Medium,Wet,63,17,Yes,No,No,No,12,Yes,Low,0,0
PK-ACC-000265,2023-05-24,18:02,Bahawalnagar,29.85426342785542,73.2470835084141,Rain,Urban Road,Night,Car,60,Medium,Wet,35,7,No,Yes,No,No,18,Yes,High,3,1
PK-ACC-000266,2023-12-12,00:20,Hasilpur,29.666717316478845,72.42944591722825,Rain,Highway,Night,Car,40,Low,Dry,54,33,No,Yes,No,No,11,No,Medium,3,0
PK-ACC-000267,2024-09-15,12:07,Khanewal,30.16244349043387,72.24501514843693,Rain,Motorway,Daylight,Van,60,Medium,Dry,56,1,Yes,No,No,No,18,No,Low,0,0
PK-ACC-000268,2024-07-25,11:29,Chishtian,29.822723418975993,73.05094918999772,Rain,Highway,Daylight,Car,120,Medium,Dry,46,8,Yes,Yes,No,No,35,No,High,2,1
PK-ACC-000269,2023-01-02,07:57,Sukkur,27.709264219450592,68.79733597725048,Clear,Urban Road,Daylight,Van,60,Low,Under Construction,43,15,Yes,No,No,No,14,No,Low,1,0
PK-ACC-000270,2023-10-31,06:22,Gwadar,25.15997532693641,62.31923520899218,Clear,Urban Road,Daylight,Bus,80,Medium,Dry,60,8,No,No,No,No,12,No,Low,0,0
PK-ACC-000271,2023-09-11,07:55,Larkana,27.5876398484784,68.19278514666401,Clear,Urban Road,Daylight,Car,40,Medium,Dry,28,1,No,No,No,No,21,No,Low,0,0
PK-ACC-000272,2024-10-13,14:52,Gujar Khan,33.13559471438381,73.5314082305394,Clear,Urban Road,Daylight,Car,40,Low,Dry,26,4,Yes,No,No,No,27,No,Low,0,0
PK-ACC-000273,2024-03-28,06:11,Sibi,29.57773537818291,67.91057325416595,Clear,Highway,Daylight,Truck,120,Medium,Dry,18,0,No,No,No,No,29,Yes,High,3,2
PK-ACC-000274,2023-02-06,17:35,Hafizabad,32.33084478055297,73.5628135930789,Clear,Highway,Daylight,Motorcycle,60,Low,Wet,69,14,Yes,No,No,No,9,No,Low,0,0
PK-ACC-000275,2023-06-09,05:42,Fateh Jang,33.587855386456276,72.75546144525981,Clear,Urban Road,Daylight,Car,60,Medium,Dry,18,0,Yes,Yes,No,No,32,No,Low,0,0
PK-ACC-000276,2023-01-09,09:18,Chishtian,29.77022715784477,72.81495948217619,Fog,Highway,Daylight,Car,60,Medium,Dry,31,1,Yes,No,No,No,17,Yes,Low,0,0
PK-ACC-000277,2023-08-21,17:43,Khuzdar,27.791729207208427,66.61050808093863,Clear,Rural Road,Daylight,Car,80,Medium,Dry,18,0,No,Yes,No,No,9,No,Medium,1,0
PK-ACC-000278,2023-04-09,16:19,Loralai,30.379256907241853,68.5944778276703,Clear,Urban Road,Daylight,Car,60,Low,Dry,60,36,Yes,No,No,No,16,No,Low,0,0
PK-ACC-000279,2024-10-20,01:29,Pindi Gheb,33.26766064299431,72.37461139117895,Rain,Highway,Night,Car,60,Low,Dry,44,19,Yes,No,No,No,26,No,Low,0,0
PK-ACC-000280,2023-07-27,18:43,Khuzdar,27.787719019966104,66.61313540750703,Rain,Rural Road,Daylight,Bus,100,Medium,Dry,25,4,Yes,Yes,No,No,8,Yes,Medium,1,0
PK-ACC-000281,2023-05-11,10:46,Jaranwala,31.265296877961035,73.60684241439391,Clear,Motorway,Night,Car,60,Medium,Wet,65,37,No,Yes,No,No,15,No,High,2,1
PK-ACC-000282,2024-02-08,10:10,Khushab,32.50163812703378,72.34910712259224,Storm,Urban Road,Daylight,Car,40,High,Dry,32,10,No,No,No,No,20,No,Low,0,0
